"code","row","Date","Group","Speaker","Process"
" ",1190,507,"C","X","R"
"EA",1191,507,"C","C","R"
"OF",1192,507,"C","X","R"
"OF",1193,507,"C","C","R"
"OF",1194,507,"C","X","R"
"OF",1195,507,"C","H","R"
"OF",1196,507,"C","C","R"
"OF",1197,507,"C","X","R"
"OF",1198,507,"C","C","R"
"OF",1199,507,"C","X","R"
"OF",1200,507,"C","","R"
"OF",1201,507,"C","R","R"
"OF",1202,507,"C","H","R"
"OF",1203,507,"C","X","R"
"OF",1204,507,"C","C","R"
"OF",1205,507,"C","X","R"
"OF",1206,507,"C","C","R"
"OF",1207,507,"C","X","R"
"OF",1208,507,"C","C","R"
"OF",1209,507,"C","X","R"
"OF",1210,507,"C","R","R"
"OF",1211,507,"C","C","R"
"OF",1212,507,"C","X","R"
"OF",1213,507,"C","C","R"
"IE",1214,507,"C","X","R"
"KS",1215,507,"C","H","R"
"TP",1216,507,"C","C","R"
"IE",1217,507,"C","X","R"
"IE",1218,507,"C","H","R"
"IE",1219,507,"C","R","R"
"IE",1221,507,"C","X","R"
"TP",1221,507,"C","X","R"
"TP",1223,507,"C","R","R"
"TP",1224,507,"C","H","R"
"TP",1226,507,"C","H","R"
"TP",1227,507,"C","R","R"
"TP",1228,507,"C","C","R"
"TP",1229,507,"C","R","R"
"UC",1230,507,"C","C","R"
"TP",1231,507,"C","X","R"
"TP",1232,507,"C","H","R"
"OF",1233,507,"C","X","R"
"IE",1234,507,"C","C","R"
"IE",1235,507,"C","X","R"
"IE",1236,507,"C","C","R"
"IE",1237,507,"C","H","R"
" ",1238,507,"C","C","R"
"GO",1239,507,"C","H","R"
"EA",1240,507,"C","H","R"
"EA",1241,507,"C","R","R"
"EA",1242,507,"C","X","R"
"EA",1243,507,"C","C","R"
" ",1244,507,"C","R","R"
"OF",1245,507,"C","C","R"
"IE",1246,507,"C","X","R"
" ",1247,507,"C","C","R"
"IE",1248,507,"C","R","R"
" ",1249,507,"C","X","R"
" ",1250,507,"C","H","R"
"GO",1251,507,"C","C","R"
" ",1252,507,"C","H","R"
"GO",1253,507,"C","R","R"
"EA",1254,507,"C","X","R"
" ",1255,507,"C","H","R"
"TP",1256,507,"C","X","R"
"IE",1257,507,"C","H","R"
"TP",1258,507,"C","C","R"
"TP",1259,507,"C","X","R"
"IE",1259,507,"C","X","R"
" ",1260,507,"C","H","R"
"IE",1261,507,"C","","R"
"IE",1262,507,"C","H","R"
"OF",1263,507,"C","C","R"
"OF",1264,507,"C","R","R"
"OF",1265,507,"C","C","R"
"OF",1266,507,"C","R","R"
"UC",1267,507,"C","X","R"
"IE",1268,507,"C","H","R"
"OF",1269,507,"C","C","R"
"OF",1270,507,"C","R","R"
"IE",1271,507,"C","","R"
"OF",1272,507,"C","C","R"
"OF",1273,507,"C","R","R"
"OF",1274,507,"C","C","R"
"OF",1275,507,"C","R","R"
"OF",1276,507,"C","C","R"
"OF",1277,507,"C","R","R"
"OF",1279,507,"C","X","R"
"OF",1280,507,"C","R","R"
"OF",1281,507,"C","C","R"
"IE",1282,507,"C","H","R"
"KS",1283,507,"C","X","R"
"OF",1284,507,"C","C","R"
"OF",1285,507,"C","R","R"
" ",1286,507,"C","H","R"
" ",1287,507,"C","X","R"
"OF",1288,507,"C","C","R"
"OF",1289,507,"C","X","R"
"OF",1290,507,"C","C","R"
"TP",1291,507,"C","R","R"
"UC",1292,507,"C","","R"
"IE",1293,507,"C","C","R"
"IE",1294,507,"C","X","R"
"UC",1295,507,"C","H","R"
" ",1296,507,"C","X","R"
" ",1297,507,"C","R","R"
" ",1298,507,"C","H","R"
" ",1299,507,"C","R","R"
"TP",1300,507,"C","X","R"
"TP",1301,507,"C","H","R"
" ",1302,507,"C","X","R"
" ",1303,507,"C","R","R"
" ",1304,507,"C","X","R"
"TP",1305,507,"C","R","R"
" ",1306,507,"C","C","R"
" ",1307,507,"C","R","R"
" ",1308,507,"C","C","R"
"TP",1310,507,"C","H","R"
"OF",1311,507,"C","C","R"
"OF",1312,507,"C","C","R"
"OF",1313,507,"C","",""
"OF",1314,507,"C","R","R"
"TP",1315,507,"C","H","R"
"TP",1316,507,"C","R","R"
"TP",1317,507,"C","H","R"
"TP",1318,507,"C","C","R"
"TP",1319,507,"C","R","R"
"TP",1320,507,"C","C","R"
"TP",1321,507,"C","X","R"
" ",1322,507,"C","C","R"
"TP",1323,507,"C","X","R"
"IE",1324,507,"C","H","R"
"TP",1325,507,"C","X","R"
"TP",1326,507,"C","R","R"
" ",1327,507,"C","C","R"
"OF",1328,507,"C","R","R"
"IE",1329,507,"C","X","R"
"TP",1330,507,"C","X","R"
"TP",1331,507,"C","R","R"
"OF",1332,507,"C","C","R"
"TP",1333,507,"C","R","R"
"OF",1334,507,"C","C","R"
"TP",1336,507,"C","H","UC"
" ",1337,507,"C","R","UC"
"OF",1338,507,"C","X","UC"
" ",1339,507,"C","R","UC"
"OF",1341,507,"C","C","UC"
"TP",1342,507,"C","H","R"
"OF",1343,507,"C","R","UC"
"OF",1344,507,"C","C","UC"
"OF",1345,507,"C","H","UC"
"OF",1346,507,"C","C","UC"
"OF",1347,507,"C","X","UC"
"OF",1348,507,"C","C","UC"
"OF",1349,507,"C","X","UC"
"OF",1350,507,"C","R","UC"
"OF",1351,507,"C","C","UC"
"OF",1352,507,"C","X","UC"
"OF",1354,507,"C","X","UC"
"OF",1355,507,"C","","R"
"OF",1356,507,"C","X","UC"
"OF",1357,507,"C","C","UC"
" ",1358,507,"C","H","R"
"OF",1359,507,"C","C","R"
" ",1360,507,"C","X","R"
"OF",1361,507,"C","R","R"
"TP",1362,507,"C","H","R"
"OF",1363,507,"C","R","R"
"OF",1364,507,"C","X","R"
"OF",1365,507,"C","C","R"
"OF",1366,507,"C","R","R"
"OF",1367,507,"C","C","R"
"OF",1368,507,"C","R","R"
"OF",1369,507,"C","C","R"
"TP",1371,507,"C","H","R"
"IE",1372,507,"C","X","R"
"IE",1373,507,"C","H","R"
"IE",1374,507,"C","R","R"
"UC",1375,507,"C","H","R"
" ",1376,507,"C","X","R"
"IE",1377,507,"C","H","R"
"TP",1377,507,"C","H","R"
"IE",1378,507,"C","C","R"
"IE",1379,507,"C","X","R"
"TP",1380,507,"C","R","R"
"TP",1381,507,"C","","R"
"TP",1382,507,"C","","R"
"OF",1383,507,"C","C","R"
"OF",1384,507,"C","R","R"
"IE",1385,507,"C","H","R"
"IE",1386,507,"C","X","R"
"UC",1387,507,"C","C","R"
"TP",1388,507,"C","R","R"
"IE",1389,507,"C","H","R"
"TP",1389,507,"C","H","R"
" ",1390,507,"C","R","R"
"TP",1391,507,"C","H","R"
"TP",1392,507,"C","R","R"
" ",1393,507,"C","H","R"
"TP",1394,507,"C","R","R"
"UC",1395,507,"C","X","R"
"OF",1396,507,"C","C","R"
"OF",1397,507,"C","X","R"
"OF",1398,507,"C","C","R"
" ",1400,507,"C","H","R"
"OF",1401,507,"C","X","R"
"IE",1402,507,"C","H","R"
"GO",1403,507,"C","C","R"
" ",1404,507,"C","X","R"
"OF",1405,507,"C","","R"
"OF",1406,507,"C","","R"
"IE",1407,507,"C","H","R"
"OF",1408,507,"C","R","R"
"OF",1409,507,"C","C","R"
"OF",1410,507,"C","R","R"
"OF",1411,507,"C","R","R"
"OF",1412,507,"C","X","R"
"OF",1413,507,"C","C","R"
"TP",1414,507,"C","X","R"
"OF",1415,507,"C","R","R"
" ",1416,507,"C","X","R"
"OF",1417,507,"C","R","R"
" ",1418,507,"C","X","R"
"OF",1419,507,"C","C","R"
"TP",1420,507,"C","X","R"
"TP",1421,507,"C","R","R"
"TP",1422,507,"C","X","R"
"TP",1423,507,"C","R","R"
"TP",1424,507,"C","H","R"
"TP",1425,507,"C","R","R"
"TP",1426,507,"C","H","R"
" ",1427,507,"C","X","R"
" ",1428,507,"C","H","R"
" ",1429,507,"C","R","R"
"OF",1431,507,"C","X","R"
"OF",1433,507,"C","H","R"
"TP",1434,507,"C","H","R"
"IE",1435,507,"C","X","R"
"IE",1436,507,"C","H","R"
"TP",1437,507,"C","X","R"
"UC",1438,507,"C","C","R"
"IE",1439,507,"C","X","R"
"OF",1440,507,"C","R","R"
"UC",1441,507,"C","C","R"
"OF",1442,507,"C","R","R"
"OF",1443,507,"C","H","R"
"OF",1444,507,"C","R","R"
" ",1445,507,"C","C","R"
"OF",1446,507,"C","R","R"
"OF",1447,507,"C","C","R"
"OF",1448,507,"C","R","R"
"OF",1449,507,"C","C","R"
"UC",1450,507,"C","H","R"
"UC",1451,507,"C","R","R"
"OF",1452,507,"C","C","R"
"UC",1453,507,"C","R","R"
"UC",1454,507,"C","X","R"
" ",1455,507,"C","H","R"
"TP",1457,507,"C","",""
"TP",1458,507,"C","",""
"TP",1459,507,"C","",""
"IE",1460,507,"C","",""
"IE",1461,507,"C","",""
"IE",1462,507,"C","",""
"IE",1463,507,"C","",""
"IE",1464,507,"C","",""
"IE",1465,507,"C","",""
"IE",1466,507,"C","",""
"TP",1467,507,"C","",""
"IE",1468,507,"C","",""
" ",1469,507,"C","",""
"IE",1470,507,"C","",""
"IE",1471,507,"C","",""
" ",1472,507,"C","",""
" ",1474,507,"C","",""
"TP",1475,507,"C","",""
" ",1476,507,"C","",""
"TP",1477,507,"C","",""
"TP",1478,507,"C","",""
"KS",1480,507,"C","",""
"KS",1481,507,"C","",""
" ",1482,507,"C","",""
"IE",1483,507,"C","",""
"TP",1484,507,"C","",""
"TP",1485,507,"C","",""
"IE",1486,507,"C","",""
"IE",1487,507,"C","",""
"TP",1488,507,"C","",""
"TP",1489,507,"C","",""
"TP",1492,507,"C","",""
"TP",1493,507,"C","X","S"
"IE",1494,507,"C","H","S"
" ",1495,507,"C","R","S"
"IE",1496,507,"C","C","S"
"IE",1497,507,"C","H","S"
"IE",1498,507,"C","X","S"
"IE",1499,507,"C","R","S"
"IE",1500,507,"C","C","S"
" ",1501,507,"C","X","S"
"IE",1502,507,"C","R","S"
"IE",1503,507,"C","C","S"
"TP",1504,507,"C","R","S"
"IE",1505,507,"C","C","S"
"IE",1506,507,"C","R","S"
"IE",1507,507,"C","C","S"
"KS",1508,507,"C","R","S"
"IE",1509,507,"C","C","S"
" ",1510,507,"C","R","S"
"IE",1511,507,"C","C","S"
" ",1512,507,"C","R","S"
"KS",1513,507,"C","C","S"
"KS",1514,507,"C","R","S"
"IE",1515,507,"C","C","S"
" ",1516,507,"C","R","S"
"TP",1517,507,"C","C","S"
"OF",1518,507,"C","X","S"
"GO",1519,507,"C","C","S"
"IE",1520,507,"C","R","S"
"IE",1521,507,"C","X","S"
"TP",1522,507,"C","C","S"
"TP",1523,507,"C","H","S"
"OF",1524,507,"C","C","S"
"OF",1525,507,"C","X","S"
"TP",1526,507,"C","C","S"
"TP",1527,507,"C","","S"
"OF",1528,507,"C","",""
"IE",1529,507,"C","",""
"TP",1530,507,"C","",""
"TP",1531,507,"C","",""
"TP",1532,507,"C","",""
"TP",1533,507,"C","",""
"GO",1534,507,"C","C","S"
"EA",1535,507,"C","R","S"
"EA",1536,507,"C","X","S"
" ",1537,507,"C","C","S"
"UC",1538,507,"C","X","S"
" ",1539,507,"C","R","S"
"OF",1540,507,"C","H","S"
"GO",1541,507,"C","C","S"
"EA",1542,507,"C","R","S"
"IE",1543,507,"C","C","S"
"EA",1544,507,"C","R","S"
" ",1545,507,"C","X","S"
"EA",1546,507,"C","R","S"
" ",1547,507,"C","","S"
"EA",1548,507,"C","C","S"
"EA",1549,507,"C","X","S"
"EA",1550,507,"C","H","S"
"EA",1551,507,"C","C","S"
"IE",1552,507,"C","R","S"
"IE",1553,507,"C","C","S"
"UC",1554,507,"C","R","S"
"IE",1555,507,"C","X","S"
"IE",1556,507,"C","C","S"
"TP",1557,507,"C","H","S"
"TP",1558,507,"C","R","S"
"TP",1559,507,"C","H","S"
" ",1560,507,"C","X","S"
"TP",1561,507,"C","R","S"
" ",1562,507,"C","H","S"
"TP",1563,507,"C","","S"
"TP",1564,507,"C","R","S"
"GO",1565,507,"C","C","S"
"TP",1566,507,"C","X","S"
"TP",1567,507,"C","C","S"
"TP",1568,507,"C","H","S"
" ",1569,507,"C","C","S"
"TP",1571,507,"C","H","S"
"UC",1572,507,"C","C","S"
" ",1573,507,"C","H","S"
"IE",1574,507,"C","R","S"
"IE",1575,507,"C","H","S"
"EA",1575,507,"C","H","S"
"TP",1576,507,"C","R","S"
"EA",1577,507,"C","C","S"
"IE",1578,507,"C","R","S"
"KS",1579,507,"C","H","S"
"KS",1580,507,"C","R","S"
"GO",1581,507,"C","X","S"
"GO",1582,507,"C","C","S"
" ",1583,507,"C","R","S"
"TP",1583,507,"C","R","S"
"TP",1584,507,"C","X","S"
"TP",1585,507,"C","R","S"
"IE",1586,507,"C","C","S"
"TP",1587,507,"C","H","S"
"IE",1588,507,"C","X","S"
"TP",1589,507,"C","H","S"
"EA",1590,507,"C","C","S"
" ",1591,507,"C","R","S"
"IE",1592,507,"C","X","S"
"EA",1593,507,"C","C","S"
"EA",1594,507,"C","R","S"
"TP",1595,507,"C","X","S"
"TP",1596,507,"C","C","S"
"TP",1597,507,"C","H","S"
"GO",1598,507,"C","C","S"
"TP",1599,507,"C","R","S"
"TP",1600,507,"C","X","S"
" ",1601,507,"C","R","S"
"EA",1602,507,"C","C","S"
"EA",1603,507,"C","X","S"
"TP",1604,507,"C","R","R"
"TP",1605,507,"C","C","R"
"TP",1606,507,"C","R","R"
"TP",1607,507,"C","H","R"
"TP",1608,507,"C","R","R"
"IE",1609,507,"C","H","R"
"IE",1610,507,"C","X","R"
"IE",1611,507,"C","R","R"
"IE",1612,507,"C","H","R"
"IE",1613,507,"C","R","R"
"TP",1614,507,"C","H","R"
"IE",1615,507,"C","X","R"
"TP",1616,507,"C","C","R"
"IE",1617,507,"C","X","R"
" ",1618,507,"C","H","R"
"UC",1619,507,"C","C","R"
" ",1620,507,"C","X","R"
"EA",1621,507,"C","R","R"
"UC",1622,507,"C","X","R"
"IE",1623,507,"C","R","R"
"TP",1624,507,"C","H","R"
"IE",1625,507,"C","R","R"
"IE",1626,507,"C","X","R"
"EA",1628,507,"C","C","S"
"IE",1629,507,"C","X","S"
"GO",1630,507,"C","C","S"
"TP/IE",1631,507,"C","R","R"
"IE",1633,507,"C","H","R"
" ",1634,507,"C","R","R"
"TP",1635,507,"C","H","R"
"EA",1636,507,"C","X","R"
"IE",1637,507,"C","H","R"
"IE",1638,507,"C","X","R"
"GO",1639,507,"C","H","R"
"GO",1640,507,"C","X","R"
"TP",1641,507,"C","H","R"
"EA",1642,507,"C","R","R"
"EA",1643,507,"C","H","R"
"GO",1644,507,"C","X","R"
"IE",1645,507,"C","H","R"
"IE",1646,507,"C","X","R"
"TP",1647,507,"C","R","S"
"GO",1648,507,"C","X","S"
"TP",1649,507,"C","R","S"
"TP",1650,507,"C","C","S"
"TP",1651,507,"C","X","S"
"IE",1652,507,"C","R","S"
"IE",1653,507,"C","X","S"
"TP",1654,507,"C","R","S"
"TP",1655,507,"C","H","S"
"IE",1656,507,"C","X","S"
"IE",1657,507,"C","H","R"
"IE",1658,507,"C","R","R"
"IE",1659,507,"C","H","R"
"TP",1660,507,"C","T","R"
"IE",1661,507,"C","X","R"
"IE",1662,507,"C","H","R"
"OF",1663,507,"C","R","R"
"IE",1664,507,"C","X","R"
"OF",1665,507,"C","R","R"
"TP",1666,507,"C","","R"
"TP",1667,508,"B","S","G"
"TP",1668,508,"B","B","G"
"TP",1669,508,"B","S","G"
"TP",1670,508,"B","B","G"
"TP",1671,508,"B","D","G"
"IE",1672,508,"B","","G"
" ",1673,508,"B","S","G"
" ",1674,508,"B","K","G"
"TP",1675,508,"B","B","G"
" ",1676,508,"B","S","G"
"TP",1677,508,"B","S","G"
" ",1679,508,"B","D","G"
" ",1679,508,"B","D","G"
"TP",1680,508,"B","S","G"
" ",1681,508,"B","B","G"
" ",1681,508,"B","B","G"
" ",1682,508,"B","K","G"
"IE",1683,508,"B","D","G"
" ",1684,508,"B","S","G"
"TP",1685,508,"B","B","G"
" ",1686,508,"B","S","G"
" ",1686,508,"B","S","G"
"TP",1687,508,"B","B","G"
" ",1688,508,"B","S","G"
"GO",1689,508,"B","B","G"
"GO",1690,508,"B","S","G"
"EA",1691,508,"B","B","G"
"GO",1692,508,"B","S","G"
"GO",1693,508,"B","K","G"
" ",1694,508,"B","S","G"
" ",1695,508,"B","B","G"
" ",1696,508,"B","S","G"
"GO",1697,508,"B","K","G"
" ",1698,508,"B","D","G"
" ",1699,508,"B","K","G"
"TP",1700,508,"B","B","G"
"IE",1702,508,"B","S","G"
" ",1703,508,"B","K","G"
" ",1705,508,"B","B","G"
"TP",1706,508,"B","K","G"
" ",1708,508,"B","B","G"
" ",1709,508,"B","K","G"
"TP",1710,508,"B","B","G"
" ",1711,508,"B","S","G"
"TP",1712,508,"B","B","G"
"TP",1713,508,"B","K","G"
" ",1718,508,"B","S","G"
"IE",1720,508,"B","K","G"
"IE",1721,508,"B","S","G"
"TP",1722,508,"B","B","G"
"IE",1723,508,"B","S","G"
"IE",1724,508,"B","K","G"
"KS",1725,508,"B","S","G"
" ",1727,508,"B","B","G"
"GO",1727,508,"B","B","G"
"TP",1729,508,"B","S","G"
"TP",1730,508,"B","D","G"
"TP",1731,508,"B","S","G"
"TP",1733,508,"B","B","G"
" ",1735,508,"B","D","G"
"TP",1736,508,"B","S","G"
"TP",1738,508,"B","B","G"
"TP",1739,508,"B","S","G"
"OF",1744,508,"B","",""
"OF",1745,508,"B","",""
"OF",1746,508,"B","",""
"TP",1748,508,"B","S","R"
" ",1749,508,"B","B","R"
"IE",1750,508,"B","D","R"
"IE",1752,508,"B","","R"
"TP",1753,508,"B","S","R"
" ",1754,508,"B","D","R"
"TP",1755,508,"B","S","R"
"TP",1756,508,"B","K","R"
" ",1760,508,"B","S","R"
"KS",1765,508,"B","B","R"
"TP",1768,508,"B","S","R"
"GO",1769,508,"B","K","R"
"EA",1769,508,"B","K","R"
"EA",1771,508,"B","S","R"
"GO",1773,508,"B","B","G"
"KS",1774,508,"B","S","G"
"EA",1775,508,"B","B","G"
"GO",1775,508,"B","B","G"
"EA",1776,508,"B","S","G"
" ",1777,508,"B","B","G"
"KS",1778,508,"B","S","G"
" ",1782,508,"B","D","G"
" ",1783,508,"B","S","G"
"TP",1784,508,"B","B","G"
"KS",1785,508,"B","S","G"
"GO",1787,508,"B","D","G"
"EA",1788,508,"B","B","G"
"TP",1789,508,"B","K","G"
"TP",1791,508,"B","S","G"
"EA",1792,508,"B","D","G"
"TP",1793,508,"B","B","G"
"TP",1794,508,"B","K","G"
"TP",1795,508,"B","D","G"
"TP",1799,508,"B","B","G"
"GO",1801,508,"B","K","G"
"UC",1802,508,"B","D","G"
"TP",1803,508,"B","B","G"
"OF",1805,508,"B","","G"
"TP",1806,508,"B","D","G"
" ",1807,508,"B","B","G"
" ",1808,508,"B","D","G"
" ",1809,508,"B","K","G"
"TP",1811,508,"B","R","G"
" ",1812,508,"B","","G"
"UC",1813,508,"B","","G"
" ",1816,508,"B","","G"
" ",1817,508,"B","","G"
" ",1818,508,"B","","G"
" ",1819,508,"B","","G"
"TP",1820,508,"B","","G"
"TP",1821,508,"B","","G"
"TP",1822,508,"B","","G"
"TP",1824,508,"B","B","G"
" ",1824,508,"B","B","G"
"GO",1825,508,"B","D","G"
"TP",1826,508,"B","B","G"
" ",1827,508,"B","D","G"
" ",1828,508,"B","S","G"
" ",1829,508,"B","B","G"
" ",1830,508,"B","S","G"
" ",1831,508,"B","D","G"
" ",1832,508,"B","S","G"
"TP",1833,508,"B","D","G"
" ",1834,508,"B","B","G"
"IE",1835,508,"B","D","G"
"EA",1836,508,"B","S","G"
"TP",1837,508,"B","D","G"
" ",1838,508,"B","","G"
" ",1839,508,"B","","G"
"IE",1840,508,"B","","G"
"TP",1841,508,"B","","G"
"IE",1842,508,"B","","G"
" ",1843,508,"B","","G"
" ",1844,508,"B","",""
" ",1845,508,"B","",""
" ",1846,508,"B","",""
" ",1847,508,"B","",""
"UC",1848,508,"B","",""
" ",1849,508,"B","",""
" ",1850,508,"B","",""
"UC",1853,508,"B","S","G"
" ",1854,508,"B","K","G"
"UC",1855,508,"B","S","G"
"GO",1856,508,"B","K","G"
"IE",1857,508,"B","S","G"
"EA",1858,508,"B","K","G"
"GO",1859,508,"B","B","G"
" ",1860,508,"B","D","G"
" ",1861,508,"B","B","G"
" ",1862,508,"B","K","G"
"TP",1863,508,"B","B","G"
" ",1867,508,"B","","G"
" ",1868,508,"B","","G"
" ",1869,508,"B","","G"
" ",1870,508,"B","","G"
" ",1871,508,"B","","G"
" ",1872,508,"B","","G"
"IE",1873,508,"B","","G"
" ",1874,508,"B","","G"
